[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
Mn II     |                234.000     |                234.0003    |     2* |           |      |    41190.53     -     83912.42    | 3d5.(2I).4s          | a 3I  | 6    | 3d5.(4F).4p            | x 3G* | 5    |  13 - 11  |       |             |           L562  |
Mn II     |                234.0586    |                234.05794   |     30 |           |      |    30684.96     -     73396.334   | 3d6                  | a 3P  | 1    | 3d5.(4D).4p            | y 3D* | 2    |   3 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn XI     |                            |                234.11      |        | 7.4e-01   | E    |        0        -     42702       | 3s2.3p3              | 4S*   | 3/2  | 3s2.3p3                | 2D*   | 5/2  |   4 - 6   | M1    |       T4634 |                 |
Mn XI     |                            |                234.11      |        | 6.4e-02   | E    |        0        -     42702       | 3s2.3p3              | 4S*   | 3/2  | 3s2.3p3                | 2D*   | 5/2  |   4 - 6   | E2    |       T4634 |                 |
Mn II     |                234.117     |                234.11720   |    20* |           |      |    30684.96     -     73385.525   | 3d6                  | a 3P  | 1    | 3d5.(4D).4p            | y 3D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                234.117     |                234.1179    |    20* |           |      |    48317.83     -     91018.27    | 3d5.(2H).4s          | b 3H  | 4    | 3d5.(b 2F).4p          | u 3G* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                234.280     |                234.2789    |      1 |           |      |    41204.38     -     83875.47    | 3d5.(2I).4s          | a 3I  | 5    | 3d5.(4F).4p            | x 3G* | 4    |  11 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                234.365     |                234.3634    |      1 |           |      |    49427.371    -     92083.09    | 3d5.(2G).4s          | c 3G  | 4    | 3d5.(b 2F).4p          | u 3D* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                234.4338    |                234.43361   |     20 |           |      |    27588.53     -     70231.468   | 3d5.(4G).4s          | a 5G  | 3    | 3d5.(4D).4p            | y 5F* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                234.438     |                234.43817   |      5 |           |      |    27589.36     -     70231.468   | 3d5.(4G).4s          | a 5G  | 2    | 3d5.(4D).4p            | y 5F* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                234.583     |                234.5813    |      0 |           |      |    46903.32     -     89519.42    | 3d5.(2D).4s          | b 1D  | 2    | 3d5.(b 2F).4p          | t 3F* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                234.598     |                234.59701   |      0 |           |      |    43339.452    -     85952.69    | 3d5.(2D).4s          | c 3D  | 2    | 3d5.(4F).4p            | 3F*   | 3    |   5 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                234.653     |                234.6526    |      2 |           |      |    43131.51     -     85734.65    | 3d6                  | a 1D  | 2    | 3d5.(2H).4p            | w 3G* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                234.785     |                234.78496   |      1 |           |      |    39808.492    -     82387.62    | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(2F).4p            | y 3G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                234.810     |                234.8089    |      1 |           |      |    49465.15     -     92039.94    | 3d5.(2G).4s          | c 3G  | 3    | 3d5.(b 2F).4p          | u 3D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                234.815     |                234.81402   |      0 |           |      |    39813.76     -     82387.62    | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(2F).4p            | y 3G* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                234.883     |                234.8828    |     30 |           |      |    27589.36     -     70150.76    | 3d5.(4G).4s          | a 5G  | 2    | 3d5.(4D).4p            | y 5F* | 1    |   5 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                234.9231    |                234.9226    |     15 |           |      |    44315.26     -     86869.44    | 3d5.(2I).4s          | b 1I  | 6    | 3d5.(2H).4p            | y 1I* | 6    |  13 - 13  |       |             |           L562  |
Mn II     |                235.491     |                235.4903    |      2 |           |      |    29869.42     -     72321.02    | 3d6                  | a 3P  | 2    | 3d5.(4D).4p            | y 5D* | 1    |   5 - 3   |       |             |           L562  |
Mn II     |                235.566     |                235.5669    |      3 |           |      |    29869.42     -     72307.23    | 3d6                  | a 3P  | 2    | 3d5.(4D).4p            | y 5D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                235.6790    |                235.67857   |     20 |           |      |    29889.534    -     72307.23    | 3d5.(4P).4s          | a 5P  | 3    | 3d5.(4D).4p            | y 5D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                235.723     |                235.72140   |      1 |           |      |    39826.91     -     82236.90    | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(4F).4p            | x 5F* | 1    |   3 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                235.7686    |                235.76818   |     30 |           |      |    29919.444    -     72321.02    | 3d5.(4P).4s          | a 5P  | 2    | 3d5.(4D).4p            | y 5D* | 1    |   5 - 3   |       |             |           L562  |
Mn II     |                235.8448    |                235.84489   |     50 |           |      |    29919.444    -     72307.23    | 3d5.(4P).4s          | a 5P  | 2    | 3d5.(4D).4p            | y 5D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                235.9386    |                235.9380    |     20 |           |      |    29951.434    -     72322.49    | 3d5.(4P).4s          | a 5P  | 1    | 3d5.(4D).4p            | y 5D* | 0    |   3 - 1   |       |             |           L562  |
Mn II     |                235.947     |                235.94621   |     30 |           |      |    29951.434    -     72321.02    | 3d5.(4P).4s          | a 5P  | 1    | 3d5.(4D).4p            | y 5D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                235.9812    |                235.9811    |     15 |           |      |    31022.20     -     73385.525   | 3d6                  | a 3P  | 0    | 3d5.(4D).4p            | y 3D* | 1    |   1 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                236.0099    |                236.00966   |     60 |           |      |    29889.534    -     72247.73    | 3d5.(4P).4s          | a 5P  | 3    | 3d5.(4D).4p            | y 5D* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                236.0234    |                236.02303   |     30 |           |      |    29951.434    -     72307.23    | 3d5.(4P).4s          | a 5P  | 1    | 3d5.(4D).4p            | y 5D* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                236.1768    |                236.17644   |     80 |           |      |    29919.444    -     72247.73    | 3d5.(4P).4s          | a 5P  | 2    | 3d5.(4D).4p            | y 5D* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                236.2307    |                236.2297    |      5 |           |      |    38901.88     -     81220.63    | 3d6                  | a 1G  | 4    | 3d5.(a 2D).4p          | z 1F* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                236.383     |                236.38190   |      1 |           |      |    39808.492    -     82099.99    | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(2F).4p            | y 3G* | 4    |   7 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                236.691     |                236.6894    |     30 | 1.0e+08   | D    |    43131.51     -     85368.07    | 3d6                  | a 1D  | 2    | 3d5.(a 2F).4p          | y 1D* | 2    |   5 - 5   |       |         c88 |           L562  |
Mn II     |                236.840     |                            |      0 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                236.890     |                236.8895    |     10 |           |      |    49882.208    -     92083.09    | 3d5.(4F).4s          | c 3F  | 4    | 3d5.(b 2F).4p          | u 3D* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                236.977     |                236.97669   |      8 |           |      |    39808.492    -     81993.85    | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(4F).4p            | x 5F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                237.009     |                237.0101    |     12 |           |      |    40759.62     -     82939.04    | 3d6                  | a 1S  | 0    | 3d5.(a 2F).4p          | w 3D* | 1    |   1 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                237.070     |                237.0701    |     20 |           |      |    31514.71     -     73683.44    | 3d6                  | a 3F  | 4    | 3d5.(4D).4p            | y 3F* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                237.1758    |                237.1735    |    10* |           |      |    31761.21     -     73911.57    | 3d6                  | a 3F  | 2    | 3d5.(4P).4p            | z 3S* | 1    |   5 - 3   |       |             |           L562  |
Mn II     |                237.1758    |                237.1754    |    10* |           |      |    49889.927    -     92039.94    | 3d5.(4F).4s          | c 3F  | 3    | 3d5.(b 2F).4p          | u 3D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                237.3357    |                237.33590   |    200 | 7.e+07    | D    |    29889.534    -     72011.05    | 3d5.(4P).4s          | a 5P  | 3    | 3d5.(4D).4p            | y 5D* | 4    |   7 - 9   |       |         c88 |           L562  |
Mn II     |                237.349     |                237.34964   |     15 |           |      |    31662.04     -     73781.117   | 3d6                  | a 3F  | 3    | 3d5.(4D).4p            | y 3F* | 3    |   7 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                237.6730    |                237.67259   |     20 |           |      |    37851.49     -     79913.34    | 3d6                  | a 3D  | 3    | 3d5.(a 2D).4p          | x 3F* | 4    |   7 - 9   |       |             |           L562  |
Mn XXV    |                            |                237.7       |        | 1.30e+07  | A    |(61453640)       - (61495690)      | 3s                   | 2S    | 1/2  | 3p                     | 2P*   | 3/2  |   2 - 4   |       | T7228extrap |         L11926  |
Mn II     |                237.734     |                237.7347    |      8 |           |      |    59537.455    -    101588.32    | 3d6                  | c 1G  | 4    | 3d5.(b 2D).4p          | 1F*   | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                237.8610    |                237.8605    |      8 |           |      |    43339.452    -     85368.07    | 3d5.(2D).4s          | c 3D  | 2    | 3d5.(a 2F).4p          | y 1D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                237.886     |                237.8846    |     10 |           |      |    31761.21     -     73785.58    | 3d6                  | a 3F  | 2    | 3d5.(4D).4p            | y 3F* | 2    |   5 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                237.901     |                237.90140   |      5 |           |      |    31662.04     -     73683.44    | 3d6                  | a 3F  | 3    | 3d5.(4D).4p            | y 3F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                237.910     |                237.90985   |      0 |           |      |    31761.21     -     73781.117   | 3d6                  | a 3F  | 2    | 3d5.(4D).4p            | y 3F* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                237.940     |                237.93946   |     0H |           |      |    43528.661    -     85543.34    | 3d5.(4F).4s          | a 5F  | 5    | 3d5.(2H).4p            | w 3G* | 5    |  11 - 11  |       |             |           L562  |
Mn II     |                238.0275    |                238.02704   |     10 |           |      |    39813.76     -     81812.98    | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(2D).4p            | x 3D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                238.1019    |                238.10160   |     10 |           |      |    39826.91     -     81812.98    | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(2D).4p            | x 3D* | 2    |   3 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                238.151     |                238.14969   |      1 |           |      |    43696.217    -     85673.81    | 3d5.(4F).4s          | a 5F  | 3    | 3d5.(2H).4p            | w 3G* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                238.180     |                238.1801    |      2 |           |      |    39808.492    -     81780.73    | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(4F).4p            | y 5G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                238.1911    |                238.1919    |      1 |           |      |    64550.04     -    106520.19    | 3d5.(4G).4p          | z 5G* | 6    | 3d5.(4G).4d            | e 5I  | 7    |  13 - 15  |       |             |           L562  |
Mn II     |                238.211     |                238.2100    |      2 |           |      |    39813.76     -     81780.73    | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(4F).4p            | y 5G* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                238.288     |                238.2854    |     12 |           |      |    67295.446    -    109249.14    | 3d5.(4P).4p          | z 5D* | 4    | 3d5.(6S).6d            | 7D    | 5    |   9 - 11  |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                238.2991    |                238.3008    |     20 |           |      |    67295.446    -    109246.42    | 3d5.(4P).4p          | z 5D* | 4    | 3d5.(6S).6d            | 7D    | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                238.3921    |                            |     30 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.4131    |                            |      0 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.433     |                238.43276   |     10 |           |      |    44521.54     -     86449.30    | 3d5.(2F).4s          | b 3F  | 4    | 3d5.(4F).4p            | 3F*   | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                238.4912    |                            |     12 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                238.5096    |                            |     10 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.5532    |                            |     10 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.5618    |                238.5616    |     10 |           |      |    39826.91     -     81732.02    | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(2D).4p            | x 3D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                238.6206    |                            |     15 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.6515    |                            |      0 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                238.6605    |                238.6617    |     10 |           |      |    49291.36     -     91178.90    | 3d6                  | b 1F  | 3    | 3d5.(b 2F).4p          | u 3G* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                238.6715    |                238.6697    |      8 |           |      |    39826.91     -     81713.05    | 3d5.(4D).4s          | b 3D  | 1    | 3d5.(a 2D).4p          | x 3P* | 0    |   3 - 1   |       |             |           L562  |
Mn II     |                238.6807    |                238.68013   |     12 |           |      |    43850.341    -     85734.65    | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(2H).4p            | w 3G* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                238.6940    |                            |     20 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.7004    |                238.70051   |     40 |           |      |    31514.71     -     73395.444   | 3d6                  | a 3F  | 4    | 3d5.(4D).4p            | y 3D* | 3    |   9 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                238.7268    |                            |      8 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.7335    |                238.7350    |     12 |           |      |    49427.371    -     91302.06    | 3d5.(2G).4s          | c 3G  | 4    | 3d5.(b 2F).4p          | u 3G* | 5    |   9 - 11  |       |             |           L562  |
Mn II     |                238.7779    |                238.7772    |      8 |           |      |    49517.69     -     91384.98    | 3d5.(2G).4s          | c 3G  | 5    | 3d4.(5D).4s.4p.(3P*)   | w 5F* | 5    |  11 - 11  |       |             |           L562  |
Mn II     |                238.802     |                            |      2 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.870     |                238.8691    |     20 |           |      |    39808.492    -     81659.67    | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(2D).4p            | x 3D* | 3    |   7 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                238.872     |                238.87485   |      5 |           |      |    44139.031    -     85989.20    | 3d5.(2D).4s          | c 3D  | 1    | 3d5.(4F).4p            | 3F*   | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                238.8973    |                238.8992    |     20 |           |      |    39813.76     -     81659.67    | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(2D).4p            | x 3D* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                238.9075    |                            |      5 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.9490    |                            |     30 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                238.9792    |                            |      2 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                239.1281    |                            |     20 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                239.252     |                239.2510    |     10 |           |      |    49517.69     -     91302.06    | 3d5.(2G).4s          | c 3G  | 5    | 3d5.(b 2F).4p          | u 3G* | 5    |  11 - 11  |       |             |           L562  |
Mn II     |                239.370     |                            |      3 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                239.4395    |                239.4393    |     10 |           |      |    49427.371    -     91178.90    | 3d5.(2G).4s          | c 3G  | 4    | 3d5.(b 2F).4p          | u 3G* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                239.454     |                            |     25 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                239.5383    |                239.53814   |     40 |           |      |    31662.04     -     73396.334   | 3d6                  | a 3F  | 3    | 3d5.(4D).4p            | y 3D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                239.543     |                239.54325   |     30 |           |      |    31662.04     -     73395.444   | 3d6                  | a 3F  | 3    | 3d5.(4D).4p            | y 3D* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                239.580     |                239.5805    |      1 |           |      |    49291.36     -     91018.27    | 3d6                  | b 1F  | 3    | 3d5.(b 2F).4p          | u 3G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                239.6467    |                            |      8 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                239.7286    |                239.7286    |     25 | 3.3e+08   | C    |    64456.72     -    106157.86    | 3d5.(4G).4p          | z 5G* | 2    | 3d5.(4G).4d            | e 5H  | 3    |   5 - 7   |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                239.7868    |                239.7870    |     25 | 3.0e+08   | C    |    64473.421    -    106164.41    | 3d5.(4G).4p          | z 5G* | 3    | 3d5.(4G).4d            | e 5H  | 4    |   7 - 9   |       |         c88 |           L562  |
Mn II     |                239.8082    |                            |      5 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                239.824     |                239.8247    |     10 | 8.e+07    | D    |    64473.421    -    106157.86    | 3d5.(4G).4p          | z 5G* | 3    | 3d5.(4G).4d            | e 5H  | 3    |   7 - 7   |       |         c88 |           L562  |
Mn II     |                239.8429    |                            |      0 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                239.8792    |                239.8794    |     30 | 2.9e+08   | C    |    64494.14     -    106169.07    | 3d5.(4G).4p          | z 5G* | 4    | 3d5.(4G).4d            | e 5H  | 5    |   9 - 11  |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                239.9061    |                239.9062    |     12 | 1.0e+08   | D    |    64494.14     -    106164.41    | 3d5.(4G).4p          | z 5G* | 4    | 3d5.(4G).4d            | e 5H  | 4    |   9 - 9   |       |         c88 |           L562  |
Mn II     |                239.9400    |                239.93923   |     25 |           |      |    37848.225    -     79512.76    | 3d6                  | a 3D  | 2    | 3d5.(a 2D).4p          | x 3F* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                239.959     |                239.95804   |     3* |           |      |    37851.49     -     79512.76    | 3d6                  | a 3D  | 3    | 3d5.(a 2D).4p          | x 3F* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                239.959     |                239.9584    |     3* |           |      |    49517.69     -     91178.90    | 3d5.(2G).4s          | c 3G  | 5    | 3d5.(b 2F).4p          | u 3G* | 4    |  11 - 9   |       |             |           L562  |
Mn II     |                239.9685    |                            |      3 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                240.0150    |                240.0151    |     25 | 3.1e+08   | C    |    64518.89     -    106170.25    | 3d5.(4G).4p          | z 5G* | 5    | 3d5.(4G).4d            | e 5H  | 6    |  11 - 13  |       |         c88 |           L562  |
Mn II     |                240.0221    |                240.0219    |     10 | 9.e+07    | D    |    64518.89     -    106169.07    | 3d5.(4G).4p          | z 5G* | 5    | 3d5.(4G).4d            | e 5H  | 5    |  11 - 11  |       |         c88 |           L562  |
Mn II     |                240.043     |                240.04274   |     15 |           |      |    37811.88     -     79458.45    | 3d6                  | a 3D  | 1    | 3d5.(a 2D).4p          | x 3F* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                240.094     |                240.0949    |      0 |           |      |    30684.96     -     72322.49    | 3d6                  | a 3P  | 1    | 3d5.(4D).4p            | y 5D* | 0    |   3 - 1   |       |             |           L562  |
Mn II     |                240.109     |                240.10874   |     15 |           |      |    31761.21     -     73396.334   | 3d6                  | a 3F  | 2    | 3d5.(4D).4p            | y 3D* | 2    |   5 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                240.112     |                240.11387   |      0 |           |      |    31761.21     -     73395.444   | 3d6                  | a 3F  | 2    | 3d5.(4D).4p            | y 3D* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                240.1298    |                            |      3 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                240.1715    |                240.17109   |     30 |           |      |    31761.21     -     73385.525   | 3d6                  | a 3F  | 2    | 3d5.(4D).4p            | y 3D* | 1    |   5 - 3   |       |             |           L562  |
Mn II     |                240.183     |                240.1829    |      1 |           |      |    30684.96     -     72307.23    | 3d6                  | a 3P  | 1    | 3d5.(4D).4p            | y 5D* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                240.1957    |                240.1948    |     15 | 7.e+07    | D    |    64550.04     -    106170.25    | 3d5.(4G).4p          | z 5G* | 6    | 3d5.(4G).4d            | e 5H  | 6    |  13 - 13  |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                240.2080    |                240.2079    |     25 | 3.5e+08   | C    |    64550.04     -    106167.98    | 3d5.(4G).4p          | z 5G* | 6    | 3d5.(4G).4d            | e 5H  | 7    |  13 - 15  |       |         c88 |           L562  |
Mn II     |                240.2530    |                240.25242   |     12 |           |      |    37848.225    -     79458.45    | 3d6                  | a 3D  | 2    | 3d5.(a 2D).4p          | x 3F* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                240.3409    |                            |     15 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                240.3477    |                            |     10 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                240.364     |                240.3641    |      1 |           |      |    49427.371    -     91018.27    | 3d5.(2G).4s          | c 3G  | 4    | 3d5.(b 2F).4p          | u 3G* | 3    |   9 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                240.583     |                240.5826    |      1 |           |      |    49465.15     -     91018.27    | 3d5.(2G).4s          | c 3G  | 3    | 3d5.(b 2F).4p          | u 3G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                240.590     |                            |     10 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                240.6101    |                240.6081    |    5i* |           |      |    73395.444    -    114944.16    | 3d5.(4D).4p          | y 3D* | 3    | 3d5.(6S).7d            | 5D    | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                240.6101    |                240.6127    |    5i* |           |      |    52373.269    -     93921.19    | 3d5.(2F).4s          | d 3F  | 3    | 3d4.(5D).4s.4p.(3P*)   | w 3P* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                240.7230    |                240.7229    |     12 |           |      |    52653.327    -     94182.24    | 3d5.(2G).4s          | b 1G  | 4    | 3d5.(b 2F).4p          | w 1F* | 3    |   9 - 7   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                240.7608    |                            |     10 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                240.788     |                240.7865    |     2* |           |      |    66929.517    -    108447.46    | 3d5.(4P).4p          | z 5S* | 2    | 3d5.(6S).7s            | 5S    | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                240.788     |                240.7877    |     2* |           |      |    43850.341    -     85368.07    | 3d5.(4F).4s          | a 5F  | 2    | 3d5.(a 2F).4p          | y 1D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                240.8157    |                            |      2 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                240.8401    |                240.8401    |     15 |           |      |    39813.76     -     81322.46    | 3d5.(4D).4s          | b 3D  | 2    | 3d5.(a 2D).4p          | x 3P* | 1    |   5 - 3   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                240.8857    |                240.88505   |     60 |           |      |    29889.534    -     71390.488   | 3d5.(4P).4s          | a 5P  | 3    | 3d5.(4D).4p            | x 5P* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                240.9053    |                240.9045    |     12 |           |      |    55116.333    -     96613.93    | 3d4.4s2              | c 5D  | 2    | 3d4.(5D).4s.4p.(3P*)   | s 3F* | 2    |   5 - 5   |       |             |           L562  |
