[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cl (all spectra): 481 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 99000
Query NIST Bibliographic Databases for
Cl (new window)
Cl Energy Levels
Cl Line Wavelengths and Classification
Cl Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |                Ritz    |   Rel. |    Aki    | Acc. |        Ei           Ek        |          Lower level          |           Upper level           |  gi   gk  |Type|                   TP  |   Line  |
          |             Wavelength |             Wavelength |   Int. |    s^-1   |      |      (cm-1)       (cm-1)      |-------------------------------|---------------------------------|           |    |                  Ref. |   Ref.  |
          |              Air (nm)  |              Air (nm)  |   (?)  |           |      |                               | Conf.            | Term | J   | Conf.              | Term | J   |           |    |                       |         |
Cl III    |              263.267   |              263.267   |    500 | 4.1e+07   | D    | 216710.4?     -  254683.4?    | 3s2.3p2.(1D).4p  | 2F*  | 7/2 | 3s2.3p2.(1D).4d    | 2D   | 5/2 |   8 - 6   |    |            T1619CA,LS |   L495  |
Cl III    |              263.318   |              263.315   |    500 | 1.6e+08   | D    | 201763.86     -  239729.9?    | 3s2.3p2.(3P).4p  | 4D*  | 5/2 | 3s2.3p2.(3P).4d    | 4F   | 5/2 |   6 - 6   |    |            T1619CA,LS |   L495  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              263.899   |        | 2.9e+07   | E    | 205946.9?     -  243828.85    | 3s2.3p2.(3P).4p  | 2D*  | 5/2 | 3s2.3p2.(3P).4d    | 2F   | 5/2 |   6 - 6   |    |            T1619CA,LS |         |
Cl III    |                        |              264.875   |        | 1.3e+07   | E    | 201763.86     -  239506.3?    | 3s2.3p2.(3P).4p  | 4D*  | 5/2 | 3s2.3p2.(3P).4d    | 4F   | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              265.113   |        | 9.2e+07   | D    | 202366.62     -  240075.2?    | 3s2.3p2.(3P).4p  | 4D*  | 7/2 | 3s2.3p2.(3P).4d    | 4F   | 7/2 |   8 - 8   |    |            T1619CA,LS |         |
Cl II     |              265.872   |                        |    950 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl III    |                        |              266.154   |        | 3.4e+08   | D    | 204124.04     -  241685.1?    | 3s2.3p2.(3P).4p  | 4P*  | 3/2 | 3s2.3p2.(3P).4d    | 4D   | 5/2 |   4 - 6   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              266.224   |        | 2.0e+08   | D    | 204021.26     -  241572.4?    | 3s2.3p2.(3P).4p  | 4P*  | 1/2 | 3s2.3p2.(3P).4d    | 4D   | 3/2 |   2 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              266.317   |        | 4.0e+08   | D    | 204021.26     -  241559.4?    | 3s2.3p2.(3P).4p  | 4P*  | 1/2 | 3s2.3p2.(3P).4d    | 4D   | 1/2 |   2 - 2   |    |            T1619CA,LS |         |
Cl III    |              266.554   |              266.550   |    600 | 4.8e+08   | D    | 204540.95     -  242046.2?    | 3s2.3p2.(3P).4p  | 4P*  | 5/2 | 3s2.3p2.(3P).4d    | 4D   | 7/2 |   6 - 8   |    |            T1619CA,LS |   L480  |
Cl II     |                        |              266.6454  |        | 2.1e+07   | D    | 131756.12     -  169247.96    | 3s2.3p3.(4S*).4p | 3P   | 1   | 3s2.3p3.(4S*).6s   | 3S*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              266.7346  |        | 3.4e+07   | D    | 131768.66     -  169247.96    | 3s2.3p3.(4S*).4p | 3P   | 2   | 3s2.3p3.(4S*).6s   | 3S*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              266.7400  |        | 6.9e+06   | D    | 131769.41     -  169247.96    | 3s2.3p3.(4S*).4p | 3P   | 0   | 3s2.3p3.(4S*).6s   | 3S*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl III    |                        |              266.955   |        | 2.6e+08   | D    | 204124.04     -  241572.4?    | 3s2.3p2.(3P).4p  | 4P*  | 3/2 | 3s2.3p2.(3P).4d    | 4D   | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              267.048   |        | 8.0e+07   | E    | 204124.04     -  241559.4?    | 3s2.3p2.(3P).4p  | 4P*  | 3/2 | 3s2.3p2.(3P).4d    | 4D   | 1/2 |   4 - 2   |    |            T1619CA,LS |         |
Cl III    |                        |              267.563   |        | 6.0e+06   | E    | 202366.62     -  239729.9?    | 3s2.3p2.(3P).4p  | 4D*  | 7/2 | 3s2.3p2.(3P).4d    | 4F   | 5/2 |   8 - 6   |    |            T1619CA,LS |         |
Cl II     |              267.695   |                        |    750 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              268.239   |        | 3.5e+08   | D    | 205938.06     -  243207.2?    | 3s2.3p2.(3P).4p  | 4S*  | 3/2 | 3s2.3p2.(3P).4d    | 4P   | 1/2 |   4 - 2   |    |            T1619CA,LS |         |
Cl II     |              268.804   |                        |   1200 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl III    |                        |              269.1053  |        | 3.5e+08   | D    | 205938.06     -  243087.20    | 3s2.3p2.(3P).4p  | 4S*  | 3/2 | 3s2.3p2.(3P).4d    | 4P   | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              269.142   |        | 1.4e+08   | D    | 204540.95     -  241685.1?    | 3s2.3p2.(3P).4p  | 4P*  | 5/2 | 3s2.3p2.(3P).4d    | 4D   | 5/2 |   6 - 6   |    |            T1619CA,LS |         |
Cl III    |                        |              269.961   |        | 2.3e+07   | E    | 204540.95     -  241572.4?    | 3s2.3p2.(3P).4p  | 4P*  | 5/2 | 3s2.3p2.(3P).4d    | 4D   | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl IV     |              270.136   |              270.136   |    400 | 8.2e+07   | D    | 215389.3      -  252396.7     | 3s2.3p(2P*)4s    | 3P*  | 1   | 3s2.3p(2P*)4p      | 3P   | 2   |   3 - 5   |    |            T1619CA,LS |   L495  |
Cl III    |                        |              271.0001  |        | 3.5e+08   | D    | 205938.06     -  242827.48    | 3s2.3p2.(3P).4p  | 4S*  | 3/2 | 3s2.3p2.(3P).4d    | 4P   | 5/2 |   4 - 6   |    |            T1619CA,LS |         |
Cl III    |              271.037   |                        |    700 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |   L495  |
Cl IV     |              272.403   |              272.400   |    500 | 1.1e+08   | D    | 215026.0      -  251725.8     | 3s2.3p(2P*)4s    | 3P*  | 0   | 3s2.3p(2P*)4p      | 3P   | 1   |   1 - 3   |    |            T1619CA,LS |   L495  |
Cl IV     |              275.123   |              275.124   |    500 | 7.8e+07   | D    | 215389.3      -  251725.8     | 3s2.3p(2P*)4s    | 3P*  | 1   | 3s2.3p(2P*)4p      | 3P   | 1   |   3 - 3   |    |            T1619CA,LS |   L495  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl IV     |              277.064   |              277.064   |    400 | 3.0e+08   | D    | 215389.3      -  251471.4     | 3s2.3p(2P*)4s    | 3P*  | 1   | 3s2.3p(2P*)4p      | 3P   | 0   |   3 - 1   |    |            T1619CA,LS |   L495  |
Cl IV     |              278.247   |              278.248   |    700 | 2.3e+08   | D    | 216468.1      -  252396.7     | 3s2.3p(2P*)4s    | 3P*  | 2   | 3s2.3p(2P*)4p      | 3P   | 2   |   5 - 5   |    |            T1619CA,LS |   L495  |
Cl IV     |              283.54    |              283.543   |    400 | 1.2e+08   | D    | 216468.1      -  251725.8     | 3s2.3p(2P*)4s    | 3P*  | 2   | 3s2.3p(2P*)4p      | 3P   | 1   |   5 - 3   |    |            T1619CA,LS |   L495  |
Cl II     |                        |              290.6217  |        | 8.6e+07   | D    | 145470.16     -  179869.07    | 3s2.3p3.(2D*).4p | 1P   | 1   | 3s2.3p3.(2D*).4d   | 1P*  | 1   |   3 - 3   |    |               T1619CA |         |
Cl II     |              291.205   |                        |    410 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |              296.556   |              296.551   |    600 | 2.7e+08   | D    | 188389.53     -  222100.7?    | 3s2.3p2.(1D).4s  | 2D   | 5/2 | 3s2.3p2.(1D).4p    | 2P*  | 3/2 |   6 - 4   |    |            T1619CA,LS |   L495  |
Cl III    |                        |              297.062   |        | 3.0e+07   | D    | 188447.52     -  222100.7?    | 3s2.3p2.(1D).4s  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2P*  | 3/2 |   4 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              299.176   |        | 3.0e+08   | D    | 188447.52     -  221862.9?    | 3s2.3p2.(1D).4s  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2P*  | 1/2 |   4 - 2   |    |            T1619CA,LS |         |
Cl II     |              299.665   |                        |    950 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl II     |              300.606   |                        |    500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              302.2913  |        | 6.0e+07   | D    | 145470.16     -  178541.20    | 3s2.3p3.(2D*).4p | 1P   | 1   | 3s2.3p3.(2D*).4d   | 1D*  | 2   |   3 - 5   |    |               T1619CA |         |
Cl II     |              305.796   |                        |    950 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl IV     |              306.313   |              306.313   |    500 | 1.7e+08   | D    | 215389.3      -  248026.2     | 3s2.3p(2P*)4s    | 3P*  | 1   | 3s2.3p(2P*)4p      | 3D   | 2   |   3 - 5   |    |            T1619CA,LS |   L495  |
Cl II     |              307.132   |                        |   1300 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl IV     |                        |              307.136   |        | 1.3e+08   | D    | 215026.0      -  247575.4     | 3s2.3p(2P*)4s    | 3P*  | 0   | 3s2.3p(2P*)4p      | 3D   | 1   |   1 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl IV     |              307.668   |              307.668   |    600 | 2.3e+08   | D    | 216468.1      -  248961.2     | 3s2.3p(2P*)4s    | 3P*  | 2   | 3s2.3p(2P*)4p      | 3D   | 3   |   5 - 7   |    |            T1619CA,LS |   L495  |
Cl II     |              309.219   |                        |   1400 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl III    |              310.446   |              310.4421  |    600 | 4.4e+07   | D    | 173735.28     -  205938.06    | 3s2.3p2.(3P).4s  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4S*  | 3/2 |   2 - 4   |    |            T1619CA,LS |   L480  |
Cl IV     |                        |              310.603   |        | 9.2e+07   | D    | 215389.3      -  247575.4     | 3s2.3p(2P*)4s    | 3P*  | 1   | 3s2.3p(2P*)4p      | 3D   | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl IV     |                        |              311.866   |        | 2.61e+00  | C    |    492.0      -   32547.8     | 3s2.3p2          | 3P   | 1   | 3s2.3p2            | 1S   | 0   |   3 - 1   | M1 |                  T761 |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              312.372   |                        |   1200 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl III    |              313.934   |              313.9297  |    800 | 8.6e+07   | D    | 174093.02     -  205938.06    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4S*  | 3/2 |   4 - 4   |    |            T1619CA,LS |   L480  |
Cl IV     |              316.787   |              316.784   |    200 | 5.2e+07   | D    | 216468.1      -  248026.2     | 3s2.3p(2P*)4s    | 3P*  | 2   | 3s2.3p(2P*)4p      | 3D   | 2   |   5 - 5   |    |            T1619CA,LS |   L495  |
Cl II     |                        |              317.4933  |        | 5.1e+05   | E    | 146331.76     -  177819.38    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).4d   | 3P*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              317.5315  |        | 7.6e+06   | D    | 146335.55     -  177819.38    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3P*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              318.1250  |        | 1.3e+07   | D    | 146331.76     -  177756.86    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).4d   | 3P*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              318.1633  |        | 3.9e+07   | D    | 146335.55     -  177756.86    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3P*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              318.7420  |        | 5.2e+07   | D    | 146331.76     -  177696.03    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).4d   | 3P*  | 0   |   3 - 1   |    |            T1619CA,LS |         |
Cl II     |                        |              318.8999  |        | 1.9e+07   | D    | 146470.64     -  177819.38    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).4d   | 3P*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl III    |              319.145   |              319.1283  |    900 | 1.2e+08   | D    | 174611.76     -  205938.06    | 3s2.3p2.(3P).4s  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4S*  | 3/2 |   6 - 4   |    |            T1619CA,LS |   L480  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl IV     |                        |              320.360   |        | 3.8e-02   | D    |   1341.9      -   32547.8     | 3s2.3p2          | 3P   | 2   | 3s2.3p2            | 1S   | 0   |   5 - 1   | E2 |                  T761 |         |
Cl IV     |                        |              321.375   |        | 5.5e+06   | E    | 216468.1      -  247575.4     | 3s2.3p(2P*)4s    | 3P*  | 2   | 3s2.3p(2P*)4p      | 3D   | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              323.1774  |        | 1.2e+07   | D    | 147607.37     -  178541.20    | 3s2.3p3.(2D*).4p | 1F   | 3   | 3s2.3p3.(2D*).4d   | 1D*  | 2   |   7 - 5   |    |               T1619CA |         |
Cl III    |                        |              324.438   |        | 4.1e+07   | D    | 178369.14     -  209182.8?    | 3s2.3p2.(3P).4s  | 2P   | 1/2 | 3s2.3p2.(3P).4p    | 2P*  | 3/2 |   2 - 4   |    |            T1619CA,LS |         |
Cl III    |                        |              325.919   |        | 1.6e+08   | D    | 178369.14     -  209042.8?    | 3s2.3p2.(3P).4s  | 2P   | 1/2 | 3s2.3p2.(3P).4p    | 2P*  | 1/2 |   2 - 2   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              328.3350  |        | 6.8e+07   | D    | 174093.02     -  204540.95    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4P*  | 5/2 |   4 - 6   |    |            T1619CA,LS |         |
Cl III    |              328.980   |              328.9743  |    700 | 9.3e+07   | D    | 173735.28     -  204124.04    | 3s2.3p2.(3P).4s  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4P*  | 3/2 |   2 - 4   |    |            T1619CA,LS |   L480  |
Cl III    |                        |              330.0907  |        | 3.7e+07   | E    | 173735.28     -  204021.26    | 3s2.3p2.(3P).4s  | 4P   | 1/2 | 3s2.3p2.(3P).4p    | 4P*  | 1/2 |   2 - 2   |    |            T1619CA,LS |         |
Cl II     |                        |              330.6424  |        | 5.8e+07   | D    | 131756.12     -  161991.57    | 3s2.3p3.(4S*).4p | 3P   | 1   | 3s2.3p3.(4S*).4d   | 3D*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              330.7796  |        | 3.9e+06   | E    | 131768.66     -  161991.57    | 3s2.3p3.(4S*).4p | 3P   | 2   | 3s2.3p3.(4S*).4d   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              330.7878  |        | 7.8e+07   | D    | 131769.41     -  161991.57    | 3s2.3p3.(4S*).4p | 3P   | 0   | 3s2.3p3.(4S*).4d   | 3D*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl II     |              331.543   |              331.5434  |   1900 | 1.1e+08   | D    | 131756.12     -  161909.41    | 3s2.3p3.(4S*).4p | 3P   | 1   | 3s2.3p3.(4S*).4d   | 3D*  | 2   |   3 - 5   |    |            T1619CA,LS |  L1617  |
Cl II     |                        |              331.6813  |        | 3.6e+07   | D    | 131768.66     -  161909.41    | 3s2.3p3.(4S*).4p | 3P   | 2   | 3s2.3p3.(4S*).4d   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl III    |              332.057   |              332.047   |    700 | 1.9e+08   | D    | 179075.20     -  209182.8?    | 3s2.3p2.(3P).4s  | 2P   | 3/2 | 3s2.3p2.(3P).4p    | 2P*  | 3/2 |   4 - 4   |    |            T1619CA,LS |   L495  |
Cl III    |              332.906   |              332.8933  |    800 | 2.9e+07   | E    | 174093.02     -  204124.04    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4P*  | 3/2 |   4 - 4   |    |            T1619CA,LS |   L480  |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |              332.910   |              332.9099  |   1200 | 1.5e+08   | D    | 131768.66     -  161798.18    | 3s2.3p3.(4S*).4p | 3P   | 2   | 3s2.3p3.(4S*).4d   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |  L1617  |
Cl III    |                        |              333.598   |        | 7.6e+07   | D    | 179075.20     -  209042.8?    | 3s2.3p2.(3P).4s  | 2P   | 3/2 | 3s2.3p2.(3P).4p    | 2P*  | 1/2 |   4 - 2   |    |            T1619CA,LS |         |
Cl III    |                        |              334.0259  |        | 1.5e+08   | D    | 174611.76     -  204540.95    | 3s2.3p2.(3P).4s  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4P*  | 5/2 |   6 - 6   |    |            T1619CA,LS |         |
Cl III    |              334.042   |              334.0365  |    900 | 1.8e+08   | D    | 174093.02     -  204021.26    | 3s2.3p2.(3P).4s  | 4P   | 3/2 | 3s2.3p2.(3P).4p    | 4P*  | 1/2 |   4 - 2   |    |            T1619CA,LS |   L480  |
Cl III    |                        |              334.2799  |        | 9.6e-01   | C    |      0.00     -   29906.45    | 3s2.3p3          | 4S*  | 3/2 | 3s2.3p3            | 2P*  | 3/2 |   4 - 4   | M1 |                  T761 |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              334.2799  |        | 4.9e-06   | D    |      0.00     -   29906.45    | 3s2.3p3          | 4S*  | 3/2 | 3s2.3p3            | 2P*  | 3/2 |   4 - 4   | E2 |                  T761 |         |
Cl III    |                        |              335.3174  |        | 3.74e-01  | C    |      0.00     -   29813.92    | 3s2.3p3          | 4S*  | 3/2 | 3s2.3p3            | 2P*  | 1/2 |   4 - 2   | M1 |                  T761 |         |
Cl III    |                        |              335.3174  |        | 4.0e-05   | D    |      0.00     -   29813.92    | 3s2.3p3          | 4S*  | 3/2 | 3s2.3p3            | 2P*  | 1/2 |   4 - 2   | E2 |                  T761 |         |
Cl II     |              335.335   |                        |   2500 |           |      |                               |                  |      |     |                    |      |     |           |    |                       |  L1617  |
Cl III    |                        |              338.615   |        | 2.1e+07   | D    | 188389.53     -  217913.1?    | 3s2.3p2.(1D).4s  | 2D   | 5/2 | 3s2.3p2.(1D).4p    | 2D*  | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl III    |                        |              338.7448  |        | 9.3e+07   | D    | 174611.76     -  204124.04    | 3s2.3p2.(3P).4s  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4P*  | 3/2 |   6 - 4   |    |            T1619CA,LS |         |
Cl III    |              339.289   |              339.282   |    800 | 1.9e+08   | D    | 188447.52     -  217913.1?    | 3s2.3p2.(1D).4s  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2D*  | 3/2 |   4 - 4   |    |            T1619CA,LS |   L495  |
Cl III    |              339.345   |              339.338   |    800 | 1.9e+08   | D    | 188389.53     -  217850.2?    | 3s2.3p2.(1D).4s  | 2D   | 5/2 | 3s2.3p2.(1D).4p    | 2D*  | 5/2 |   6 - 6   |    |            T1619CA,LS |   L495  |
Cl III    |                        |              340.007   |        | 1.4e+07   | D    | 188447.52     -  217850.2?    | 3s2.3p2.(1D).4s  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2D*  | 5/2 |   4 - 6   |    |            T1619CA,LS |         |
Cl II     |                        |              350.5408  |        | 1.7e+07   | D    | 146335.55     -  174854.74    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              350.8891  |        | 2.4e+07   | D    | 146331.76     -  174822.64    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              350.9358  |        | 1.1e+08   | D    | 146335.55     -  174822.64    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              351.3157  |        | 1.2e+08   | D    | 146331.76     -  174788.05    | 3s2.3p3.(2D*).4p | 3D   | 1   | 3s2.3p3.(2D*).4d   | 3D*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              351.3625  |        | 3.9e+07   | D    | 146335.55     -  174788.05    | 3s2.3p3.(2D*).4p | 3D   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              352.2092  |        | 1.4e+08   | D    | 146470.64     -  174854.74    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).4d   | 3D*  | 3   |   7 - 7   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              352.6080  |        | 2.4e+07   | D    | 146470.64     -  174822.64    | 3s2.3p3.(2D*).4p | 3D   | 3   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   7 - 5   |    |            T1619CA,LS |         |
Cl III    |              353.003   |              352.996   |    900 | 1.8e+08   | D    | 188389.53     -  216710.4?    | 3s2.3p2.(1D).4s  | 2D   | 5/2 | 3s2.3p2.(1D).4p    | 2F*  | 7/2 |   6 - 8   |    |            T1619CA,LS |   L495  |
Cl III    |                        |              355.327   |        | 1.2e+07   | D    | 188389.53     -  216524.6?    | 3s2.3p2.(1D).4s  | 2D   | 5/2 | 3s2.3p2.(1D).4p    | 2F*  | 5/2 |   6 - 6   |    |            T1619CA,LS |         |
Cl III    |              356.068   |              356.061   |    800 | 1.7e+08   | D    | 188447.52     -  216524.6?    | 3s2.3p2.(1D).4s  | 2D   | 3/2 | 3s2.3p2.(1D).4p    | 2F*  | 5/2 |   4 - 6   |    |            T1619CA,LS |   L495  |
Cl II     |                        |              356.7955  |        | 1.2e+08   | D    | 149800.12     -  177819.38    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d   | 3P*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              357.5934  |        | 6.6e+07   | D    | 149800.12     -  177756.86    | 3s2.3p3.(2D*).4p | 3P   | 2   | 3s2.3p3.(2D*).4d   | 3P*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              358.6032  |        | 1.8e-02   | D    |      0.00     -   27878.02    | 3s2.3p4          | 3P   | 2   | 3s2.3p4            | 1S   | 0   |   5 - 1   | E2 |                  T761 |         |
Cl II     |                        |              358.7682  |        | 3.9e+07   | D    | 149954.18     -  177819.38    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d   | 3P*  | 2   |   3 - 5   |    |            T1619CA,LS |         |
Cl II     |                        |              359.5750  |        | 3.9e+07   | D    | 149954.18     -  177756.86    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d   | 3P*  | 1   |   3 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              359.6209  |        | 4.0e+04   | E    | 147055.61     -  174854.74    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 3   |   5 - 7   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
Cl II     |                        |              360.0366  |        | 2.0e+06   | E    | 147055.61     -  174822.64    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 2   |   5 - 5   |    |            T1619CA,LS |         |
Cl III    |              360.210   |              360.1945  |    900 | 1.7e+08   | D    | 174611.76     -  202366.62    | 3s2.3p2.(3P).4s  | 4P   | 5/2 | 3s2.3p2.(3P).4p    | 4D*  | 7/2 |   6 - 8   |    |            T1619CA,LS |   L480  |
Cl II     |                        |              360.3634  |        | 1.6e+08   | D    | 149954.18     -  177696.03    | 3s2.3p3.(2D*).4p | 3P   | 1   | 3s2.3p3.(2D*).4d   | 3P*  | 0   |   3 - 1   |    |            T1619CA,LS |         |
Cl II     |                        |              360.4400  |        | 5.2e+07   | D    | 150020.90     -  177756.86    | 3s2.3p3.(2D*).4p | 3P   | 0   | 3s2.3p3.(2D*).4d   | 3P*  | 1   |   1 - 3   |    |            T1619CA,LS |         |
Cl II     |                        |              360.4857  |        | 1.8e+07   | D    | 147055.61     -  174788.05    | 3s2.3p3.(2D*).4p | 3F   | 2   | 3s2.3p3.(2D*).4d   | 3D*  | 1   |   5 - 3   |    |            T1619CA,LS |         |
          |                        |                        |        |           |      |                               |                  |      |     |                    |      |     |           |    |                       |         |
