[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cu (all spectra): 1023 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cu (new window)
Cu Energy Levels
Cu Line Wavelengths and Classification
Cu Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                    Ritz    |     Rel. |    Aki    | Acc. |          Ei           Ek           |            Lower level            |              Upper level              |  gi   gk  |Type|    TP  |      Line  |
          |                Wavelength |                 Wavelength |     Int. |    s^-1   |      |        (cm-1)       (cm-1)         |-----------------------------------|---------------------------------------|           |    |   Ref. |      Ref.  |
          |                 Air (nm)  |                  Air (nm)  |     (?)  |           |      |                                    | Conf.                | Term | J   | Conf.                | Term | J       |           |    |        |            |
Cu II     |                224.2618   |                            |      900 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                224.4265   |                 224.42670  |    2300r | 1.85e+06  | C+   |        0.000    -     44544.16     | 3d10.4s              | 2S   | 1/2 | 3d9.(2D).4s.4p.(3P*) | 4D*  | 3/2     |   2 - 4   |    |  T7574 |      L772  |
Cu II     |                224.7002   |                            |     1000 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                224.7503   |                 224.7514   |        2 |           |      |    30783.697    -     75263.50     | 3d10.4p              | 2P*  | 3/2 | 3d9.4s.(1D).4d       | 2P   | 3/2     |   4 - 4   |    |        |      L772  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                225.5286   |                 225.5325   |        0 |           |      |    30783.697    -     75109.47     | 3d10.4p              | 2P*  | 3/2 | 3d9.4s.(1D).4d       | 2P   | 1/2     |   4 - 2   |    |        |      L772  |
Cu I      |                226.0528   |                 226.05294  |    1300r |           |      |    11202.618    -     55426.3543   | 3d9.4s2              | 2D   | 5/2 | 3d10.4f              | 2F*  | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                226.3084   |                 226.3085   |      10a |           |      |    13245.443    -     57419.24     | 3d9.4s2              | 2D   | 3/2 | 3d10.7p              | 2P*  | 1/2     |   4 - 2   |    |        |     L4958  |
Cu II     |                226.3786   |                            |      150 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu XXVIII |                           |                 226.7      |          |           |      |[83786500]       - [83830600]       | 1s.4s                | 1S   | 0   | 1s.4p                | 1P*  | 1       |   1 - 3   |    |        |    L11926  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu II     |                227.6258   |                            |      200 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu XXVIII |                           |                 228.2      |          |           |      |[83785300]       - [83829100]       | 1s.4p                | 3P*  | 0   | 1s.4d                | 3D   | 1       |   1 - 3   |    |        |    L11926  |
Cu II     |                228.6645   |                            |      100 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu I      |                229.3845   |                 229.38474  |      50a |           |      |    11202.618    -     54784.065    | 3d9.4s2              | 2D   | 5/2 | 3d10.6p              | 2P*  | 3/2     |   6 - 4   |    |        |     L4958  |
Cu II     |                229.4368   |                            |      170 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu III    |                229.947    |                            |      100 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu I      |                230.3117   |                 230.31217  |      10a |           |      |    13245.443    -     56651.41     | 3d9.4s2              | 2D   | 3/2 | 3d9.(2D).4s.4p.(1P*) | 2D*  | 5/2     |   4 - 6   |    |        |     L4958  |
Cu I      |                231.9563   |                 231.95711  |       6a |           |      |    13245.443    -     56343.62     | 3d9.4s2              | 2D   | 3/2 | 3d9.(2D).4s.4p.(1P*) | 2P*  | 3/2     |   4 - 4   |    |        |     L4958  |
Cu I      |                234.8352   |                 234.8376   |        2 |           |      |    30535.324    -     73104.90     | 3d10.4p              | 2P*  | 1/2 | 3d9.4s.(3D).4d       | 4D   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                236.3199   |                 236.31997  |      15a | 7.e+04    | E    |        0.000    -     42302.58     | 3d10.4s              | 2S   | 1/2 | 3d9.(2D).4s.4p.(3P*) | 4F*  | 3/2     |   2 - 4   |    |  T7574 |     L4958  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu III    |                236.817    |                            |      500 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu II     |                236.9890   |                            |      150 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
Cu III    |                239.174    |                            |      400 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu I      |                239.2630   |                 239.26279  |      15a |           |      |    13245.443    -     55027.762    | 3d9.4s2              | 2D   | 3/2 | 3d10.6p              | 2P*  | 1/2     |   4 - 2   |    |        |     L4958  |
Cu II     |                240.3337   |                            |      120 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |      L869  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                240.4864   |                 240.4869   |       2h |           |      |    30535.324    -     72104.99     | 3d10.4p              | 2P*  | 1/2 | 3d9.4s.(3D).4d       | 2D   | 3/2     |   2 - 4   |    |        |      L772  |
Cu III    |                240.550    |                            |      800 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu I      |                240.6665   |                 240.66660  |     1500 |           |      |    13245.443    -     54784.065    | 3d9.4s2              | 2D   | 3/2 | 3d10.6p              | 2P*  | 3/2     |   4 - 4   |    |        |      L772  |
Cu III    |                241.234    |                            |      700 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu XXVIII |                           |                 241.5      |          |           |      |[83787700]       - [83829100]       | 1s.4p                | 3P*  | 1   | 1s.4d                | 3D   | 1       |   3 - 3   |    |        |    L11926  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                241.5197   |                 241.5194   |        5 |           |      |    30535.324    -     71927.28     | 3d10.4p              | 2P*  | 1/2 | 3d9.4s.(3D).4d       | 4P   | 3/2     |   2 - 4   |    |        |      L772  |
Cu I      |                241.6605   |                 241.6605   |        5 |           |      |    30783.697    -     72151.49     | 3d10.4p              | 2P*  | 3/2 | 3d9.4s.(3D).4d       | 2P   | 1/2     |   4 - 2   |    |        |      L772  |
Cu I      |                242.0606   |                 242.0601   |       1h |           |      |    39018.69     -     80318.2      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).8s       | 4D   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                244.1637   |                 244.16333  |      45a | 2.01e+06  | B    |        0.000    -     40943.78     | 3d10.4s              | 2S   | 1/2 | 3d9.(2D).4s.4p.(3P*) | 4P*  | 1/2     |   2 - 2   |    |  T7574 |     L4958  |
Cu XXVIII |                           |                 244.4      |          |           |      |[83787700]       - [83828600]       | 1s.4p                | 3P*  | 1   | 1s.4d                | 3D   | 2       |   3 - 5   |    |        |    L11926  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu III    |                244.444    |                            |     2000 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
Cu I      |                245.774    |                 245.773    |       5h |           |      |    39018.69     -     79694.4      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).6d       | 4D   | 7/2     |   6 - 8   |    |        |      L772  |
Cu I      |                245.888    |                 245.887    |       5h |           |      |    39018.69     -     79675.4      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).6d       | 4P   | 5/2     |   6 - 6   |    |        |      L772  |
Cu I      |                246.093    |                 246.096    |       5h |           |      |    39018.69     -     79640.9      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 5/2 | 3d9.4s.(3D).6d       | 4S   | 3/2     |   6 - 4   |    |        |      L772  |
Cu III    |                246.841    |                            |      500 |           |      |                                    |                      |      |     |                      |      |         |           |    |        |     L2987  |
          |                           |                            |          |           |      |                                    |                      |      |     |                      |      |         |           |    |        |            |
Cu I      |                247.083    |                 247.082    |       0h |           |      |    40114.01     -     80574.1      | 3d9.(2D).4s.4p.(3P*) | 4P*  | 3/2 | 3d9.4s.(3D).6d       | 2F   | 5/2     |   4 - 6   |    |        |      L772  |
