[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Be (all spectra): 743 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 3]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 2360
Query NIST Bibliographic Databases for
Be (new window)
Be Energy Levels
Be Line Wavelengths and Classification
Be Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |                         Ritz    |  Rel. |     Aki    | Acc. |            Ei           Ek              |             Lower level             |            Upper level            |  gi   gk  |Type|      TP  |    Line  |
          |                    Wavelength |                      Wavelength |  Int. |     s^-1   |      |          (cm-1)       (cm-1)            |-------------------------------------|-----------------------------------|           |    |     Ref. |    Ref.  |
          |                     Air (nm)  |                       Air (nm)  |  (?)  |            |      |                                         | Conf.                  | Term | J   | Conf.               | Term | J    |           |    |          |          |
Be III    |                  213.725      |                                 |     5 |            |      |                                         |                        |      |     |                     |      |      |           |    |          |   L1653  |
Be I      |                  214.735      |                    214.7287     |    1w |            |      |   42565.35        -    89121.08         | 1s2.2s.2p              | 1P*  | 1   | 1s2.2p.3p           | 1P   | 1    |   3 - 3   |    |          |   L2771  |
Be III    |                               |                    214.79       |       | 8.5263e+02 | AAA  | 1131462.          -  1178005.           | 1s.3d                  | 1D   | 2   | 1s.4s               | 1S   | 0    |   5 - 1   | E2 |    T7378 |          |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  216.1275     |                    216.1311     |   50* |            |      |   88231.915       -   134485.61         | 1s2.3s                 | 2S   | 1/2 | 1s2.6p              | 2P*  | 3/2  |   2 - 4   |    |          |  L12158  |
Be II     |                  216.1275     |                    216.1322     |   50* |            |      |   88231.915       -   134485.37         | 1s2.3s                 | 2S   | 1/2 | 1s2.6p              | 2P*  | 1/2  |   2 - 2   |    |          |  L12158  |
Be I      |                  217.4986     |                    217.4963     |  13,* | 4.51e+07   | B    |   21978.28        -    67941.66         | 1s2.2s.2p              | 3P*  | 0   | 1s2.2s.4d           | 3D   | 1    |   1 - 3   |    |      u28 |   L4743  |
Be I      |                  217.4986     |                    217.4994     |  13,* | 3.38e+07   | B    |   21978.925       -    67941.66         | 1s2.2s.2p              | 3P*  | 1   | 1s2.2s.4d           | 3D   | 1    |   3 - 3   |    |      u28 |   L4743  |
Be I      |                  217.4986     |                    217.4994     |  13,* | 6.10e+07   | B    |   21978.925       -    67941.66         | 1s2.2s.2p              | 3P*  | 1   | 1s2.2s.4d           | 3D   | 2    |   3 - 5   |    |      u28 |   L4743  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  217.5103     |                    217.5105     |   15* | 2.26e+06   | B    |   21981.27        -    67941.66         | 1s2.2s.2p              | 3P*  | 2   | 1s2.2s.4d           | 3D   | 1    |   5 - 3   |    |      u28 |   L4743  |
Be I      |                  217.5103     |                    217.5105     |   15* | 2.03e+07   | B    |   21981.27        -    67941.66         | 1s2.2s.2p              | 3P*  | 2   | 1s2.2s.4d           | 3D   | 2    |   5 - 5   |    |      u28 |   L4743  |
Be I      |                  217.5103     |                    217.5105     |   15* | 8.12e+07   | B    |   21981.27        -    67941.66         | 1s2.2s.2p              | 3P*  | 2   | 1s2.2s.4d           | 3D   | 3    |   5 - 7   |    |      u28 |   L4743  |
Be III    |                  219.157      |                    219.16       |     5 | 2.3511e+08 | AAA  | 1132390.          -  1178005.           | 1s.3p                  | 1P*  | 1   | 1s.4s               | 1S   | 0    |   3 - 1   |    | T8636c73 |   L1653  |
Be I      |                  219.4249     |                    219.4248     |     2 |            |      |   56882.43        -   102441.9          | 1s2.2p2                | 1D   | 2   | 1s2.2p.5d           | 1D*  | 2    |   5 - 5   |    |          |   L2771  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  222.310      |                    222.322      |     * |            |      |   96495.360       -  [141461.15]        | 1s2.3p                 | 2P*  | 1/2 | 1s2.9d              | 2D   | 3/2  |   2 - 4   |    |          |  L12158  |
Be II     |                  222.310      |                    222.332      |     * |            |      |   96497.288       -  [141461.15]        | 1s2.3p                 | 2P*  | 3/2 | 1s2.9d              | 2D   | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  222.310      |                    222.332      |     * |            |      |   96497.288       -  [141461.15]        | 1s2.3p                 | 2P*  | 3/2 | 1s2.9d              | 2D   | 5/2  |   4 - 6   |    |          |  L12158  |
Be I      |                  227.30       |                    227.30       |     * |            |      |  991620+y         -  1035601+y          | 1s.(2S).2s.2p.(3P*).3p | 5P   | 3   | 1s.(2S).2p2.(3P).3p | 5S*  | 2    |   7 - 5   |    |          |  L10228  |
Be I      |                  227.30       |                    227.30       |     * |            |      |  991620+y         -  1035601+y          | 1s.(2S).2s.2p.(3P*).3p | 5P   | 1   | 1s.(2S).2p2.(3P).3p | 5S*  | 2    |   3 - 5   |    |          |  L10228  |
