[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
Ti I      |                  319.19931   |                  319.19922   |    15+ | 8.5e+07   | C    |      170.1328     -     31489.476     | 3d2.4s2               | a 3F       | 3    | 3d3.(4F).4p           | w 3G*      | 4    |   7 - 9   |       |       T3499n |         L10989  |
Ti II     |                  319.22691   |                  319.226845  |     13 | 2.20e+06  | B'   |     8710.5675     -     40027.2001    | 3d2.(1D).4s           | a 2D       | 3/2  | 3d2.(3P).4p           | z 4S*      | 3/2  |   4 - 4   |       |        T7385 |            u37  |
Ti II     |                  319.25569   |                  319.255687  |    357 |           |      |    30958.5846     -     62272.3881    | 3d2.(3F).4p           | z 4F*      | 5/2  | 3d2.(3F).5s           | e 4F       | 5/2  |   6 - 6   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                  319.3771    |                  319.377+    |      5 | 3.8e+07   | D    |   128689.67       -    159991.54      | 3p6.3d.4d             | 3D         | 3    | 3p6.3d.4f             | 3P*        | 2    |   7 - 5   |       |        T1216 |         L11926  |
Ti II     |                  319.42417   |                  319.424180  |    550 |           |      |    31113.6764     -     62410.9628    | 3d2.(3F).4p           | z 4F*      | 7/2  | 3d2.(3F).5s           | e 4F       | 7/2  |   8 - 8   |       |              |            u37  |
Ti II     |                  319.45672   |                  319.456708  |    840 |           |      |    31301.0653     -     62595.1650    | 3d2.(3F).4p           | z 4F*      | 9/2  | 3d2.(3F).5s           | e 4F       | 9/2  |  10 - 10  |       |              |            u37  |
Ti I      |                  319.4962    |                  319.49579   |      0 |           |      |    16817.160      -     48107.432     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 1    | 3d2.4p2               | 5F         | 2    |   3 - 5   |       |              |         L10989  |
Ti II     |                  319.57154   |                  319.571496  |     44 | 6.72e+06  | B+   |     8744.3406     -     40027.2001    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(3P).4p           | z 4S*      | 3/2  |   6 - 4   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  319.75186   |                  319.751864  |     91 | 1.1e+06   | D    |      225.7039     -     31490.9177    | 3d2.(3F).4s           | a 4F       | 7/2  | 3d2.(3F).4p           | z 2F*      | 7/2  |   8 - 8   |       |        T2805 |            u37  |
Ti I      |                  319.8719    |                  319.87182   |      6 |           |      |    17075.258      -     48328.747     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4p2               | 5F         | 4    |   9 - 9   |       |              |         L10989  |
Ti I      |                  319.9337    |                  319.93370   |      5 |           |      |    16961.442      -     48208.887     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4p2               | 5F         | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  319.94252   |                  319.94259   |      7 |           |      |    17215.390      -     48461.967     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 5    | 3d2.4p2               | 5F         | 5    |  11 - 11  |       |              |         L10989  |
Ti I      |                  319.99149   |                  319.99136   |    15+ | 9.4e+07   | C    |      386.874      -     31628.688     | 3d2.4s2               | a 3F       | 4    | 3d3.(4F).4p           | w 3G*      | 5    |   9 - 11  |       |       T3499n |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  320.0887    |                  320.08876   |      3 |           |      |    16875.124      -     48107.432     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4p2               | 5F         | 2    |   5 - 5   |       |              |         L10989  |
Ti III    |                  320.0888    |                  320.088+    |      3 |           |      |   127790.57       -    159022.93      | 3p6.3d.4d             | 1F         | 3    | 3p6.3d.4f             | 3H*        | 4    |   7 - 9   |       |              |         L11926  |
Ti I      |                  320.1005    |                  320.10033   |      3 |           |      |    16817.160      -     48048.339     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 1    | 3d2.4p2               | 5F         | 1    |   3 - 3   |       |              |         L10989  |
Ti I      |                  320.15890   |                  320.15893   |     11 |           |      |     8436.618      -     39662.081     | 3d2.4s2               | a 3P       | 0    | 3d3.(2D2).4p          | s 3D*      | 1    |   1 - 3   |       |              |         L10989  |
Ti II     |                  320.19633   |                  320.196325  |     87 |           |      |    30958.5846     -     62180.4011    | 3d2.(3F).4p           | z 4F*      | 5/2  | 3d2.(3F).5s           | e 4F       | 3/2  |   6 - 4   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  320.25341   |                  320.253407  |   1120 | 1.27e+08  | B+   |     8710.5675     -     39926.8192    | 3d2.(1D).4s           | a 2D       | 3/2  | 3d2.(1D).4p           | y 2F*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti II     |                  320.34313   |                  320.343107  |    127 | 1.61e+06  | B+   |        0.0000     -     31207.5111    | 3d2.(3F).4s           | a 4F       | 3/2  | 3d2.(3F).4p           | z 2F*      | 5/2  |   4 - 6   |       |        T7385 |            u37  |
Ti II     |                  320.35376   |                  320.353761  |    100 |           |      |    39602.8645     -     70809.3378    | 3d2.(1D).4p           | y 2D*      | 3/2  | 3d2.(1D).5s           | 2D         | 3/2  |   4 - 4   |       |              |            u37  |
Ti I      |                  320.3585    |                  320.35855   |      6 |           |      |        0.000      -     31206.007     | 3d2.4s2               | a 3F       | 2    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   5 - 7   |       |              |         L10989  |
Ti I      |                  320.38254   |                  320.38250   |    15+ | 7.2e+06   | C    |      170.1328     -     31373.807     | 3d2.4s2               | a 3F       | 3    | 3d3.(4F).4p           | w 3G*      | 3    |   7 - 7   |       |       T3499n |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  320.38580   |                  320.385811  |     98 |           |      |    39602.8645     -     70806.2161    | 3d2.(1D).4p           | y 2D*      | 3/2  | 3d2.(1D).5s           | 2D         | 5/2  |   4 - 6   |       |              |            u37  |
Ti I      |                  320.48667   |                  320.48657   |     11 |           |      |     8492.422      -     39685.964     | 3d2.4s2               | a 3P       | 1    | 3d3.(2D2).4p          | s 3D*      | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  320.51616   |                  320.51609   |     11 |           |      |        0.000      -     31190.669     | 3d2.4s2               | a 3F       | 2    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  320.58460   |                  320.58453   |      5 |           |      |        0.000      -     31184.010     | 3d2.4s2               | a 3F       | 2    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 1    |   5 - 3   |       |              |         L10989  |
Ti II     |                  320.60029   |                  320.600280  |      9 | 1.01e+06  | C+   |     8744.3406     -     39926.8192    | 3d2.(1D).4s           | a 2D       | 5/2  | 3d2.(1D).4p           | y 2F*      | 5/2  |   6 - 6   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  320.63369   |                  320.63395   |      8 | 1.39e+07  | C+   |    16267.480      -     47446.684     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 5    | 3d2.4p2               | g 5G       | 6    |  11 - 13  |       |        T6897 |         L10989  |
Ti I      |                  320.68222   |                  320.68221   |      9 | 2.18e+07  | B+   |    16106.076      -     47280.588     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 4    | 3d2.4p2               | g 5G       | 5    |   9 - 11  |       |        T6897 |         L10989  |
Ti I      |                  320.6955    |                  320.69555   |      3 |           |      |    16875.124      -     48048.339     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4p2               | 5F         | 1    |   5 - 3   |       |              |         L10989  |
Ti II     |                  320.72769   |                  320.72756   |     11 |           |      |    43740.7678     -     74910.8726    | 3d2.(1G).4p           | y 2G*      | 7/2  | 3d2.(1D).4d           | 2G         | 7/2  |   8 - 8   |       |              |            u37  |
Ti I      |                  320.73224   |                  320.73214   |     12 |           |      |     8492.422      -     39662.081     | 3d2.4s2               | a 3P       | 1    | 3d3.(2D2).4p          | s 3D*      | 1    |   3 - 3   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                              |                  320.771     |        | 3.4e-03   | E    |    10538.4        -     41704.27      | 3p6.3d2               | 3P         | 0    | 3p6.3d.4s             | 1D         | 2    |   1 - 5   | E2    |        T1610 |                 |
Ti I      |                  320.78938   |                  320.78931   |     11 | 2.57e+07  | B    |    15975.631      -     47139.735     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 3    | 3d2.4p2               | g 5G       | 4    |   7 - 9   |       |        T6897 |         L10989  |
Ti II     |                  320.84483   |                  320.844832  |    128 |           |      |    31113.6764     -     62272.3881    | 3d2.(3F).4p           | z 4F*      | 7/2  | 3d2.(3F).5s           | e 4F       | 5/2  |   8 - 6   |       |              |            u37  |
Ti I      |                  320.90219   |                  320.90212   |      8 | 1.63e+07  | B    |    15877.081      -     47030.230     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 2    | 3d2.4p2               | g 5G       | 3    |   5 - 7   |       |        T6897 |         L10989  |
Ti I      |                  320.9760    |                  320.97589   |      3 |           |      |    16961.442      -     48107.432     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4p2               | 5F         | 2    |   7 - 5   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  321.09356   |                  321.093560  |     98 |           |      |    39674.7616     -     70809.3378    | 3d2.(1D).4p           | z 2P*      | 1/2  | 3d2.(1D).5s           | 2D         | 3/2  |   2 - 4   |       |              |            u37  |
Ti I      |                  321.1030    |                  321.10333   |      4 |           |      |    17075.258      -     48208.887     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4p2               | 5F         | 3    |   9 - 7   |       |              |         L10989  |
Ti II     |                  321.17058   |                  321.17064   |     12 |           |      |    43780.9533     -     74908.058     | 3d2.(1G).4p           | y 2G*      | 9/2  | 3d2.(1D).4d           | 2G         | 9/2  |  10 - 10  |       |              |            u37  |
Ti II     |                  321.31214   |                  321.312141  |     46 | 9.18e+05  | B    |       94.1142     -     31207.5111    | 3d2.(3F).4s           | a 4F       | 5/2  | 3d2.(3F).4p           | z 2F*      | 5/2  |   6 - 6   |       |        T7385 |            u37  |
Ti I      |                  321.31535   |                  321.31526   |     13 |           |      |     8602.3441     -     39715.439     | 3d2.4s2               | a 3P       | 2    | 3d3.(2D2).4p          | s 3D*      | 3    |   5 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  321.34828   |                  321.348285  |    107 |           |      |    31301.0653     -     62410.9628    | 3d2.(3F).4p           | z 4F*      | 9/2  | 3d2.(3F).5s           | e 4F       | 7/2  |  10 - 8   |       |              |            u37  |
Ti II     |                  321.40667   |                  321.406661  |     15 |           |      |    31490.9177     -     62595.1650    | 3d2.(3F).4p           | z 2F*      | 7/2  | 3d2.(3F).5s           | e 4F       | 9/2  |   8 - 10  |       |              |            u37  |
Ti II     |                  321.41068   |                  321.410784  |      9 | 1.78e+06  | C+'  |    12677.1050     -     43780.9533    | 3d3                   | a 2H       | 9/2  | 3d2.(1G).4p           | y 2G*      | 9/2  |  10 - 10  |       |        T7385 |            u37  |
Ti I      |                  321.42373   |                  321.42366   |    15+ | 6.5e+06   | C    |      386.874      -     31489.476     | 3d2.4s2               | a 3F       | 4    | 3d3.(4F).4p           | w 3G*      | 4    |   9 - 9   |       |       T3499n |         L10989  |
Ti III    |                              |                  321.444     |        | 1.5e-03   | E    |    10603.6        -     41704.27      | 3p6.3d2               | 3P         | 1    | 3p6.3d.4s             | 1D         | 2    |   3 - 5   | E2    |        T1610 |                 |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  321.45242   |                  321.45227   |      7 |           |      |    32275.4863     -     63375.321     | 3d3                   | d 2D1      | 3/2  | 3d2.(1S).4p           | 2P*        | 3/2  |   4 - 4   |       |              |            u37  |
Ti II     |                  321.47670   |                  321.476691  |    333 | 3.3e+06   | C    |      393.4459     -     31490.9177    | 3d2.(3F).4s           | a 4F       | 9/2  | 3d2.(3F).4p           | z 2F*      | 7/2  |  10 - 8   |       |  T2805,T3853 |            u37  |
Ti I      |                  321.6079    |                  321.60733   |      2 |           |      |    17995.487      -     49080.327     | 3d3.(2P).4s           | b 3P       | 0    | 3d2.4s.(2F).5p        | 3D*        | 1    |   1 - 3   |       |              |         L10989  |
Ti I      |                  321.62003   |                  321.61996   |      9 |           |      |     8602.3441     -     39685.964     | 3d2.4s2               | a 3P       | 2    | 3d3.(2D2).4p          | s 3D*      | 2    |   5 - 5   |       |              |         L10989  |
Ti II     |                  321.68700   |                  321.687006  |     95 |           |      |    47466.7479     -     78543.8893    | 3d2.(1G).4p           | x 2F*      | 7/2  | 3d2.(3P).4d           | 2D         | 5/2  |   8 - 6   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  321.68968   |                  321.689678  |     33 | 4.03e+06  | B+   |     8997.7874     -     40074.6707    | 3d3                   | a 2G       | 7/2  | 3d2.(1D).4p           | y 2F*      | 7/2  |   8 - 8   |       |        T7385 |            u37  |
Ti II     |                  321.70543   |                  321.705433  |   1730 | 2.09e+07  | B+   |      225.7039     -     31301.0653    | 3d2.(3F).4s           | a 4F       | 7/2  | 3d2.(3F).4p           | z 4F*      | 9/2  |   8 - 10  |       |        T7385 |            u37  |
Ti I      |                  321.79381   |                  321.79378   |     11 | 1.25e+08  | B+   |    15877.081      -     46943.911     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 2    | 3d2.4p2               | g 5G       | 2    |   5 - 5   |       |        T6897 |         L10989  |
Ti II     |                  321.82658   |                  321.826592  |    449 | 8.02e+07  | B+   |    12677.1050     -     43740.7678    | 3d3                   | a 2H       | 9/2  | 3d2.(1G).4p           | y 2G*      | 7/2  |  10 - 8   |       |        T7385 |            u37  |
Ti I      |                  321.8477    |                  321.8479    |      5 |           |      |    16875.124      -     47936.73      | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4s.(4F).5d        | h 5G       | 3    |   5 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  321.8673    |                  321.86727   |      3 |           |      |     8602.3441     -     39662.081     | 3d2.4s2               | a 3P       | 2    | 3d3.(2D2).4p          | s 3D*      | 1    |   5 - 3   |       |              |         L10989  |
Ti I      |                  321.8995    |                  321.89925   |      8 |           |      |    16961.442      -     48018.093     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4s.(4F).5d        | h 5G       | 4    |   7 - 9   |       |              |         L10989  |
Ti II     |                  321.9110    |                  321.911054  |      3 |           |      |    34543.3799     -     65598.8926    | 3d2.(3F).4p           | z 2G*      | 7/2  | 3d2.(3F).4d           | f 2F       | 7/2  |   8 - 8   |       |              |            u37  |
Ti I      |                  321.92070   |                  321.92053   |     10 | 9.31e+07  | B+   |    15975.631      -     47030.230     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 3    | 3d2.4p2               | g 5G       | 3    |   7 - 7   |       |        T6897 |         L10989  |
Ti I      |                  321.9340    |                  321.93389   |      7 |           |      |    16817.160      -     47870.47      | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 1    | 3d2.4s.(4F).5d        | h 5G       | 2    |   3 - 5   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  322.0297    |                  322.02964   |      8 |           |      |    17075.258      -     48119.335     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4s.(4F).5d        | h 5G       | 5    |   9 - 11  |       |              |         L10989  |
Ti II     |                  322.04690   |                  322.04685   |     64 |           |      |    32332.9031     -     63375.321     | 3d3                   | d 2D1      | 5/2  | 3d2.(1S).4p           | 2P*        | 3/2  |   6 - 4   |       |              |            u37  |
Ti I      |                  322.0920    |                  322.09190   |      2 |           |      |    18061.387      -     49099.463     | 3d3.(2P).4s           | b 3P       | 1    | 3d2.4s.(2F).5p        | 3D*        | 2    |   3 - 5   |       |              |         L10989  |
Ti I      |                  322.11481   |                  322.11476   |      9 |           |      |      170.1328     -     31206.007     | 3d2.4s2               | a 3F       | 3    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  322.13775   |                  322.13775   |     11 | 1.19e+08  | B+   |    16106.076      -     47139.735     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 4    | 3d2.4p2               | g 5G       | 4    |   9 - 9   |       |        T6897 |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  322.27412   |                  322.27403   |    15+ |           |      |      170.1328     -     31190.669     | 3d2.4s2               | a 3F       | 3    | 3d2.(3P).4s.4p.(3P*)  | v 3D*      | 2    |   7 - 5   |       |              |         L10989  |
Ti II     |                  322.28413   |                  322.284150  |   1930 | 3.07e+07  | B+   |       94.1142     -     31113.6764    | 3d2.(3F).4s           | a 4F       | 5/2  | 3d2.(3F).4p           | z 4F*      | 7/2  |   6 - 8   |       |        T7385 |            u37  |
Ti I      |                  322.30045   |                  322.30049   |      8 |           |      |    17215.390      -     48233.380     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 5    | 3d2.4s.(4F).5d        | h 5G       | 6    |  11 - 13  |       |              |         L10989  |
Ti I      |                  322.35116   |                  322.35122   |     12 | 1.27e+08  | B+   |    16267.480      -     47280.588     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 5    | 3d2.4p2               | g 5G       | 5    |  11 - 11  |       |        T6897 |         L10989  |
Ti II     |                  322.42370   |                  322.423704  |    540 | 7.20e+07  | B+   |    12774.8168     -     43780.9533    | 3d3                   | a 2H       | 11/2 | 3d2.(1G).4p           | y 2G*      | 9/2  |  12 - 10  |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  322.4349    |                  322.43508   |      4 |           |      |    18145.286      -     49150.329     | 3d3.(2P).4s           | b 3P       | 2    | 3d2.4s.(2F).5p        | 3D*        | 3    |   5 - 7   |       |              |         L10989  |
Ti II     |                  322.47325   |                  322.47317   |     41 |           |      |    32275.4863     -     63276.867     | 3d3                   | d 2D1      | 3/2  | 3d2.(1S).4p           | 2P*        | 1/2  |   4 - 2   |       |              |            u37  |
Ti I      |                  322.5361    |                  322.53595   |      3 |           |      |    16875.124      -     47870.47      | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 2    | 3d2.4s.(4F).5d        | h 5G       | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  322.61221   |                  322.61228   |     12 | 1.56e+08  | B+   |    16458.671      -     47446.684     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 6    | 3d2.4p2               | g 5G       | 6    |  13 - 13  |       |        T6897 |         L10989  |
Ti I      |                  322.62363   |                  322.62353   |      7 |           |      |      386.874      -     31373.807     | 3d2.4s2               | a 3F       | 4    | 3d3.(4F).4p           | w 3G*      | 3    |   9 - 7   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti III    |                              |                  322.664     |        | 1.3e-01   | E    |    10721.2        -     41704.27      | 3p6.3d2               | 3P         | 2    | 3p6.3d.4s             | 1D         | 2    |   5 - 5   | E2    |        T1610 |                 |
Ti II     |                  322.67690   |                  322.676905  |    139 | 1.55e+06  | B+   |      225.7039     -     31207.5111    | 3d2.(3F).4s           | a 4F       | 7/2  | 3d2.(3F).4p           | z 2F*      | 5/2  |   8 - 6   |       |        T7385 |            u37  |
Ti II     |                  322.7698    |                  322.769808  |      5 |           |      |    31207.5111     -     62180.4011    | 3d2.(3F).4p           | z 2F*      | 5/2  | 3d2.(3F).5s           | e 4F       | 3/2  |   6 - 4   |       |              |            u37  |
Ti II     |                  322.79172   |                  322.791709  |     59 |           |      |    47625.0485     -     78595.8371    | 3d2.(1G).4p           | x 2F*      | 5/2  | 3d2.(3P).4d           | 2D         | 3/2  |   6 - 4   |       |              |            u37  |
Ti III    |                  322.7945    |                  322.795+    |    4bl |           |      |   128433.40       -    159403.91      | 3p6.3d.4d             | 3D         | 1    | 3p6.3d.4f             | 3D*        | 2    |   3 - 5   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  322.81779   |                  322.81786   |      8 | 2.74e+07  | B    |    15975.631      -     46943.911     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 3    | 3d2.4p2               | g 5G       | 2    |   7 - 5   |       |        T6897 |         L10989  |
Ti II     |                  322.86046   |                  322.860457  |    740 | 1.86e+08  | B+   |     8710.5675     -     39674.7616    | 3d2.(1D).4s           | a 2D       | 3/2  | 3d2.(1D).4p           | z 2P*      | 1/2  |   4 - 2   |       |        T7385 |            u37  |
Ti III    |                  322.8887    |                  322.889+    |      5 | 1.5e+08   | D    |   128433.40       -    159394.89      | 3p6.3d.4d             | 3D         | 1    | 3p6.3d.4f             | 3D*        | 1    |   3 - 3   |       |        T1216 |         L11926  |
Ti II     |                  322.918948  |                  322.918960  |   1460 | 2.93e+07  | B+   |        0.0000     -     30958.5846    | 3d2.(3F).4s           | a 4F       | 3/2  | 3d2.(3F).4p           | z 4F*      | 5/2  |   4 - 6   |       |        T7385 |         L14800  |
Ti II     |                  322.94188   |                  322.941897  |    780 | 6.26e+07  | B+   |     9118.2849     -     40074.6707    | 3d3                   | a 2G       | 9/2  | 3d2.(1D).4p           | y 2F*      | 7/2  |  10 - 8   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  322.9648    |                  322.96494   |      2 |           |      |    18145.286      -     49099.463     | 3d3.(2P).4s           | b 3P       | 2    | 3d2.4s.(2F).5p        | 3D*        | 2    |   5 - 5   |       |              |         L10989  |
Ti I      |                  322.9865    |                  322.98653   |      6 |           |      |    16961.442      -     47913.55      | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 3    | 3d2.4s.(4F).5d        | g 5H       | 4    |   7 - 9   |       |              |         L10989  |
Ti III    |                  323.0047    |                  323.005+    |      4 |           |      |   127790.57       -    158740.92      | 3p6.3d.4d             | 1F         | 3    | 3p6.3d.4f             | 3G*        | 3    |   7 - 7   |       |              |         L11926  |
Ti I      |                  323.0832    |                  323.08333   |      2 |           |      |    17075.258      -     48018.093     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 4    | 3d2.4s.(4F).5d        | h 5G       | 4    |   9 - 9   |       |              |         L10989  |
Ti II     |                  323.13137   |                  323.131363  |    239 | 3.4e+06   | C    |     1087.3561     -     32025.5915    | 3d3                   | b 4F       | 7/2  | 3d2.(3F).4p           | z 2D*      | 5/2  |   8 - 6   |       |        T2805 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  323.22753   |                  323.227521  |    600 | 6.45e+07  | B+   |     8997.7874     -     39926.8192    | 3d3                   | a 2G       | 7/2  | 3d2.(1D).4p           | y 2F*      | 5/2  |   8 - 6   |       |        T7385 |            u37  |
Ti II     |                  323.27249   |                  323.27251   |    102 |           |      |    45673.7641     -     76598.492     | 3d2.(1G).4p           | z 2H*      | 9/2  | 3d2.(1G).5s           | 2G         | 7/2  |  10 - 8   |       |              |            u37  |
Ti I      |                  323.27858   |                  323.27851   |      7 | 2.56e+07  | B+   |    16106.076      -     47030.230     | 3d2.(3F).4s.4p.(3P*)  | z 5G*      | 4    | 3d2.4p2               | g 5G       | 3    |   9 - 7   |       |        T6897 |         L10989  |
Ti II     |                  323.33391   |                  323.334062  |    7bl |           |      |    47625.0485     -     78543.8893    | 3d2.(1G).4p           | x 2F*      | 5/2  | 3d2.(3P).4d           | 2D         | 5/2  |   6 - 6   |       |              |            u37  |
Ti II     |                  323.45146   |                  323.451457  |   4760 | 1.71e+08  | B+   |      393.4459     -     31301.0653    | 3d2.(3F).4s           | a 4F       | 9/2  | 3d2.(3F).4p           | z 4F*      | 9/2  |  10 - 10  |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti I      |                  323.4901    |                  323.48992   |    15+ |           |      |    17215.390      -     48119.335     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 5    | 3d2.4s.(4F).5d        | h 5G       | 5    |  11 - 11  |       |              |         L10989  |
Ti III    |                  323.5282    |                  323.528+    |      4 |           |      |   127790.57       -    158690.85      | 3p6.3d.4d             | 1F         | 3    | 3p6.3d.4f             | 3F*        | 4    |   7 - 9   |       |              |         L11926  |
Ti II     |                  323.61189   |                  323.611892  |    520 | 5.96e+07  | B+   |     8710.5675     -     39602.8645    | 3d2.(1D).4s           | a 2D       | 3/2  | 3d2.(1D).4p           | y 2D*      | 3/2  |   4 - 4   |       |        T7385 |            u37  |
Ti I      |                  323.6227    |                  323.62266   |    15+ |           |      |    17215.390      -     48106.659     | 3d2.(3F).4s.4p.(3P*)  | z 5F*      | 5    | 3d2.4s.(4F).5d        | g 5H       | 6    |  11 - 13  |       |              |         L10989  |
Ti II     |                  323.65720   |                  323.657201  |   4090 | 1.37e+08  | B+   |      225.7039     -     31113.6764    | 3d2.(3F).4s           | a 4F       | 7/2  | 3d2.(3F).4p           | z 4F*      | 7/2  |   8 - 8   |       |        T7385 |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  323.71436   |                  323.714362  |    265 |           |      |    39926.8192     -     70809.3378    | 3d2.(1D).4p           | y 2F*      | 5/2  | 3d2.(1D).5s           | 2D         | 3/2  |   6 - 4   |       |              |            u37  |
